Категория,ГОСТ,Марка стали,Размер,Примечания,Склад,Един. измер.,Цена руб. с НДС,Контактная информация
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"25х2,5",Россия,27.708000000000002,тн,268000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"25х2,5",Распродажа,0.517,тн,206848,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,"25х2,5",нд,7.444000000000002,тн,322559,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х3,нд,15.27599999999999,тн,235000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х3,Россия,2.145,тн,256400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,25х3,нд,2.386000000000002,тн,306641,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"25х3,5",нд,17.419999999999998,тн,218000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,"25х3,5",нд,1.3490000000000046,тн,296589,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х4,нд,35.4,тн,217000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х4,Распродажа,1.5,тн,206830,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,25х4,нд,4.976000000000004,тн,290278,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х5,нд,6.735000000000004,тн,231000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,25х5,нд,7.338999999999999,тн,281649,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х6,нд,7.065999999999999,тн,226300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,25х6,нд,6.516000000000002,тн,276080,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х7,нд,6.0000000000000036,тн,245500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,25х7,Распродажа,0.165,тн,213410,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"26х2,5",нд,2.9120000000000004,тн,226700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"26х2,5",Распродажа,0.257,тн,226681,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,26х3,нд,5.802,тн,248100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,26х6,нд,4.475586568020162e-16,тн,223900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"27х2,5",нд,4.258000000000001,тн,257400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,27х3,нд,4.754000000000006,тн,213000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,27х3,Россия,3.105,тн,249000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,27х3,нд,3.504,тн,299015,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"27х3,2",нд,17.093999999999998,тн,188500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"27х3,2",Распродажа,0.309,тн,188531,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"27х3,5",нд,4.732000000000002,тн,224000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,"27х3,5",нд,0.30299999999999966,тн,289613,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,27х4,нд,24.203000000000007,тн,182000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,27х4,Россия,2.3599999999999994,тн,232600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,27х4,Распродажа порезана по 3м,0.381,тн,181956,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,27х4,нд,3.855000000000002,тн,283742,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,27х5,нд,2.0709999999999975,тн,226000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,27х5,Россия,5.095,тн,230500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"28х2,5",нд,10.068999999999999,тн,254300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х3,нд,97.37199999999997,тн,220500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х3,Россия,8.438999999999998,тн,247100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,28х3,нд,0.033000000000000265,тн,295551,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"28х3,5",нд,15.099,тн,204000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"28х3,5",Россия,0.003,тн,234000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"28х3,5",Распродажа,0.409,тн,204077,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х4,нд,43.54,тн,210000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х4,Россия,0.4239999999999995,тн,234800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,28х4,нд,4.112000000000001,тн,280779,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х5,нд,11.796999999999999,тн,223800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х5,Россия,1.885,тн,228300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х5,Распродажа,0.7,тн,175052,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,28х6,нд,6.095000000000003,тн,219000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"30х2,5",нд,2.8350000000000013,тн,249300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х3,нд,13.948000000000008,тн,223000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х3,Россия,0.02,тн,233000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"30х3,5",нд,3.196000000000001,тн,228000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х4,нд,5.92500000000001,тн,210000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х4,Россия,0.025,тн,230000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х5,нд,11.202999999999989,тн,210000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х5,Россия,2.548,тн,223000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х6,нд,25.390000000000004,тн,210000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х6,Россия,1.6149999999999998,тн,220900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х7,нд,4.488,тн,232200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,30х8,нд,4.343,тн,233018,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"32х2,5",нд,20.939000000000018,тн,206400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"32х2,5",Россия,6.454000000000001,тн,249700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,"32х2,5",нд,8.939000000000002,тн,298668,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х3,нд,146.90799999999993,тн,197000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х3,Россия,5.2239999999999975,тн,243400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х3,Распродажа,0.065,тн,183003,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,32х3,нд,8.119000000000018,тн,278357,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"32х3,2",Распродажа,0.025,тн,207234,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"32х3,5",нд,23.43499999999999,тн,197500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"32х3,5",Россия,0.05700000000000016,тн,231800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,"32х3,5",нд,2.692999999999997,тн,270375,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х4,нд,175.63000000000017,тн,184300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х4,Россия,8.190000000000003,тн,227700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,32х4,нд,1.4160000000000006,тн,265551,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"32х4,5",нд,8.757000000000003,тн,220000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"32х4,5",Россия,0.005,тн,224500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х5,нд,22.569999999999972,тн,183000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х5,Россия,0.8149999999999998,тн,221900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,32х5,нд,5.379999999999994,тн,265349,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х6,нд,16.000999999999987,тн,213900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х6,Россия,2.5200000000000005,тн,218100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х6,"Распродажа порезана по 1,5 м",0.628,тн,148691,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,32х6,нд,3.4010000000000016,тн,260853,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х7,нд,4.273,тн,232332,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,32х8,нд,10.730000000000002,тн,230300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"34х2,5",нд,2.954999999999999,тн,240100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"34х2,5",Россия,0.015,тн,244900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х3,нд,20.167,тн,229700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х3,Россия,2.721,тн,234300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,34х3,нд,4.179999999999999,тн,280226,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"34х3,5",нд,20.940000000000005,тн,223300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"34х3,5",Россия,2.328,тн,227800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х4,нд,20.783999999999995,тн,219500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х4,Россия,2.2400000000000007,тн,223900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х5,нд,16.66100000000001,тн,214200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х5,Россия,1.213,тн,218500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х6,нд,11.146999999999995,тн,210700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х6,Россия,1.515,тн,215000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х7,нд,11.909999999999997,тн,229100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х7,Россия,0.116,тн,233700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,34х8,нд,4.451999999999999,тн,227100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,35х3,нд,3.9070000000000014,тн,227700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,35х4,нд,17.87,тн,197000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,35х4,Россия,0.037,тн,222200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,35х5,нд,6.951000000000001,тн,212600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,35х6,нд,6.929000000000002,тн,209200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,35х8,нд,3.3120000000000007,тн,209200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х3,нд,10.618,тн,225800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х4,нд,6.326000000000002,тн,216100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х4,Россия,5.063999999999999,тн,220500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х5,нд,4.425999999999999,тн,211100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х5,Россия,0.14500000000000002,тн,215300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,45,36х5,нд,2.419,тн,211100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х6,нд,13.702000000000028,тн,207800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х6,Россия,2.615,тн,212000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,36х8,нд,7.182000000000001,тн,224100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"38х2,5",нд,7.479000000000001,тн,219000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х3,нд,38.464,тн,184000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х3,Россия,0.5319999999999977,тн,209800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,38х3,нд,12.862999999999992,тн,249643,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"38х3,5",нд,54.918,тн,182000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"38х3,5",Россия,26.990000000000002,тн,212200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,"38х3,5",нд,19.153000000000006,тн,233000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х4,нд,62.538000000000004,тн,180000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х4,Россия,40.84,тн,210700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,38х4,нд,7.326999999999999,тн,252012,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х5,нд,16.984000000000023,тн,205600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х5,Россия,1.464,тн,209700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х6,нд,22.031000000000017,тн,176000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х7,нд,6.784000000000002,тн,210700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х8,нд,11.654000000000003,тн,209100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,38х9,нд,2.0220000000000007,тн,207800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"40х2,5",нд,1.3100000000000005,тн,216400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"40х2,5",Россия,0.056,тн,220700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х3,нд,15.012999999999996,тн,184000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х3,Россия,2.2150000000000003,тн,215600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"40х3,5",нд,10.457000000000003,тн,207900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"40х3,5",Россия,1.919,тн,212000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х4,нд,9.037000000000004,тн,206500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х4,Россия,2.0140000000000007,тн,210700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х5,нд,10.747000000000005,тн,205600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х5,Россия,0.04299999999999998,тн,209800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х6,нд,11.305000000000003,тн,204400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х7,нд,14.931000000000001,тн,209200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х7,Россия,0.035,тн,213400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х8,нд,7.2709999999999955,тн,207600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,40х9,нд,5.503000000000002,тн,206400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"42х2,5",нд,0.03199999999999781,тн,214100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"42х2,5",Россия,0.302,тн,218400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х3,нд,25.405,тн,191000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х3,Россия,4.308000000000001,тн,209300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,42х3,нд,2.5300000000000002,тн,255380,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"42х3,5",нд,17.14900000000002,тн,189500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"42х3,5",Россия,5.305,тн,207800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х4,нд,60.29799999999999,тн,180000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х4,Россия,10.34,тн,206600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х4,Распродажа,0.442000000000006,тн,161606,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,42х4,нд,5.057000000000005,тн,252007,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х5,нд,5.606999999999994,тн,178900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х5,Россия,3.400000000000001,тн,205800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,42х5,нд,2.043000000000001,тн,251100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х6,нд,16.18100000000001,тн,204700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х6,Россия,1.9300000000000002,тн,208800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х7,нд,7.551000000000003,тн,207800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х8,нд,8.487000000000004,тн,206300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х8,Распродажа,0.092,тн,143435,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х9,нд,10.777999999999999,тн,205100,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,42х10,нд,13.283,тн,217700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"45х2,5",нд,6.643000000000002,тн,211200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х3,нд,18.051000000000005,тн,207500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х3,Россия,1.6900000000000006,тн,208600,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,45х3,нд,8.491999999999997,тн,254521,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"45х3,5",нд,12.389000000000001,тн,207300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х4,нд,5.575000000000005,тн,206200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,45х4,нд,3.595,тн,251531,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х5,нд,5.533999999999999,тн,205700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х5,Россия,0.014,тн,209800,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,45х5,нд,7.808000000000002,тн,250874,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х6,нд,27.927000000000003,тн,177900,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,09г2с,45х6,нд,3.6829999999999976,тн,249687,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х7,нд,8.886999999999997,тн,206200,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х8,нд,13.108000000000006,тн,204700,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х9,нд,3.7279999999999984,тн,207300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х10,нд,21.915999999999997,тн,207300,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,45х10,Россия,0.042,тн,211500,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,"48х2,5",нд,3.87,тн,212400,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,48х3,нд,21.211,тн,190000,8 (343) 382-24-88
Трубы холоднодеформированные тянутые,ГОСТ 8734-75В/ 32678-2014,20,48х3,Россия,8.500000000000002,тн,212300,8 (343) 382-24-88
